slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg,max_tangential_error_m
25,0-1-4-5,4,100,100,0.1863397319500543,62.32510104239617,0.42710539972740036,0.3129361617297027,0.42087544792318,0.1679506019265895,0.1483699123023925,0.2931290984325319
26,0-1-7-8,4,104,104,0.4334652381728005,62.75856628056897,0.3992698105212522,0.2634740808222108,0.39339509134364903,0.11715064466237468,0.08227974962347417,0.2044664470192359
27,0-1-4-5,4,108,108,0.15380559531219107,62.91237187588116,0.37487405113972433,0.26127260886920206,0.3693192846084514,0.12914967551692585,0.10958860933538261,0.22540870656526657
28,0-1-7-8,4,112,112,0.3607545562929102,63.273126432174074,0.3504704451620932,0.223177024551191,0.345248822416508,0.08789094837005704,0.07102026714650833,0.1533986431757839
29,0-1-4-5,4,116,116,0.13761886934867434,63.410745301522745,0.3289602881422688,0.21960828738353358,0.3240373922023707,0.09841097802165036,0.07904191083295586,0.17175955865855744
30,0-1-7-8,4,120,120,0.2994986698256827,63.710243971348426,0.3076012179848263,0.1906036230731793,0.3029821200120182,0.06710091737861225,0.061501319377718744,0.11711319393654662
31,0-1-4-5,4,124,124,0.12571942159512917,63.835963392943555,0.28847737576014404,0.18585626106225905,0.2841334531352686,0.07426512950500111,0.059654255121152744,0.1296171029282256
32,0-1-7-8,4,128,128,0.2482437221744765,64.08420711511803,0.2698178496816394,0.163979730501658,0.26574615502963184,0.062369547594496255,0.053254325846651795,0.10885539585032689
33,0-1-4-5,4,132,132,0.11579719866140488,64.20000431377944,0.25275430135958016,0.15832548453412873,0.248933562733896,0.05731121036221714,0.051587907860877635,0.1000269319123781
34,0-1-7-8,4,136,136,0.2055828473584288,64.40558716113787,0.23648149002246083,0.1419378847040054,0.23290195259609447,0.05731121036221714,0.04611551169907102,0.1000269319123781
35,0-1-4-5,4,140,140,0.10685302543911561,64.512440186577,0.22124550163571885,0.13567401684878003,0.21789306944972964,0.05217931998317662,0.04461722642634669,0.09107009351581043
36,0-1-7-8,4,144,144,0.17021531426376962,64.68265550084077,0.2070751870984707,0.12344745415213035,0.20393488849217078,0.05217931998317662,0.03993869586878418,0.09107009351581043
37,0-1-4-5,4,148,148,0.0981966741152339,64.780852174956,0.19348406632490342,0.11685615887831811,0.1905480236898569,0.047150932292355764,0.03859635753220658,0.08229390138865257
38,0-1-7-8,4,152,152,0.14097732907706398,64.92182950403306,0.18241784804917321,0.10774404188775288,0.17840895298502346,0.047150932292355764,0.03459509381097092,0.08229390138865257
39,0-1-4-5,4,156,156,0.08968494808712048,65.01151445212018,0.16905780880019838,0.10106850765598901,0.16649019986212465,0.04234416844940607,0.03339662527964293,0.07390451584612379
40,0-1-7-8,4,160,160,0.11685225043070169,65.12836670255088,0.1611463250449874,0.09426523393866186,0.15594249346258948,0.04234416844940607,0.029972193038084072,0.07390451584612379
41,0-1-4-5,4,164,164,0.08139486884569777,65.20976157139657,0.14759705360191433,0.0876993570174911,0.1453542668288179,0.037832685473272176,0.028905646934106244,0.06603049263800287
42,0-1-7-8,4,168,168,0.09696765892036739,65.30672923031693,0.14204093737234558,0.08259681552678705,0.13619532337467888,0.037832685473272176,0.02597222344053307,0.06603049263800287
43,0-1-4-5,4,172,172,0.07344245445634073,65.38017168477327,0.1287682092535261,0.07628443542685821,0.12681100459199968,0.03365733447530345,0.025025905327638043,0.05874313040390433
44,0-1-7-8,4,176,176,0.0805849079871138,65.46075659276039,0.12495603784954594,0.072430620158163,0.11886168173057854,0.03365733447530345,0.024115483119942382,0.05874313040390433
45,0-1-4-5,4,180,180,0.06592593863596724,65.52668253139636,0.11227004683099294,0.06647035039974276,0.11056338395628984,0.02983533417892844,0.021673129794244517,0.052072481485510025
46,0-1-7-8,4,184,184,0.06708500725768139,65.59376753865405,0.10973717512530815,0.06353315023002812,0.1036660921022019,0.02983533417892844,0.02233856705714743,0.052072481485510025
47,0-1-4-5,4,188,188,0.05891275038882119,65.65268028904288,0.09783114245006659,0.057985777155469174,0.09634390463722298,0.026367348679791743,0.018774678249307897,0.046019704948374596
48,0-1-7-8,4,192,192,0.05595331186527877,65.70863360090816,0.09622675846202511,0.055723124863771074,0.09036058513152057,0.026367348679791743,0.02046819164866065,0.046019704948374596
49,0-1-4-5,4,196,196,0.05244050224243016,65.76107410315059,0.08520775446448316,0.05061958164122172,0.08391242473078364,0.023242852966898556,0.01626801941558398,0.04056643118293124
50,0-1-7-8,4,200,200,0.04676450235037344,65.80783860550096,0.08426874701725444,0.048855891292189466,0.07872251732095492,0.023242852966898556,0.018592037138759565,0.04056643118293124
51,0-1-4-5,4,204,204,0.04652213809893253,65.8543607435999,0.0741818238568633,0.04420468135664841,0.07305414704781299,0.02044413239058728,0.014099359396169575,0.03568174229293675
52,0-1-7-8,4,208,208,0.03916867599447144,65.89352941959437,0.07371222594767769,0.042812836424100345,0.06855262766366366,0.02044413239058728,0.016769333965996225,0.03568174229293675
53,0-1-4-5,4,212,212,0.04115179384709308,65.93468121344146,0.06455899120859684,0.03860638979256388,0.06357764168258484,0.017949212544312792,0.012528783283407563,0.03132728570385268
54,0-1-7-8,4,216,216,0.032878937087799286,65.96756015052927,0.06441393345918285,0.037494297762030504,0.05967318394496601,0.017949212544312792,0.015038242233323729,0.03132728570385268
55,0-1-4-5,4,220,220,0.03631014354987935,66.00387029407915,0.056239889504255826,0.03371411841713494,0.055312882970213195,0.01573396481937642,0.011242484895454652,0.02746094904910735
56,0-1-7-8,4,224,224,0.02766060572490989,66.03153089980405,0.056239889504255826,0.032814848751449466,0.05192617321588955,0.01573396481937642,0.013421535863699319,0.02746094904910735
57,0-1-4-5,4,228,228,0.03196884966500255,66.06349974946906,0.049066301402358944,0.02943551373304098,0.04810931875283586,0.013773585517656811,0.010038981032870709,0.024039441708811893
58,0-1-7-8,4,232,232,0.02332200714915311,66.0868217566182,0.049066301402358944,0.028700156351785678,0.045171536679049495,0.013773585517656811,0.011930937195202773,0.024039441708811893
59,0-1-4-5,4,236,236,0.02809407558813792,66.11491583220635,0.04277991469904684,0.025692318485575374,0.041834000920744074,0.012043605177432758,0.008927808691844064,0.02102005641564375
60,0-1-7-8,4,240,240,0.01970671866981955,66.13462255087617,0.04277991469904684,0.025084859426758796,0.039285465902423766,0.012043605177432758,0.010570390220060233,0.02102005641564375
61,0-1-4-5,4,244,244,0.02464915218512893,66.15927170306131,0.03727795656011227,0.02241743238976454,0.03636980438712101,0.01052055023949113,0.007912485892902055,0.01836182408005982
62,0-1-7-8,4,248,248,0.016687112201911825,66.17595881526321,0.03727795656011227,0.021911099776328786,0.03415877998185124,0.01052055023949113,0.009338507762805648,0.01836182408005982
63,0-1-4-5,4,252,252,0.021596533474631776,66.19755534873785,0.032467793469379065,0.019552797427621504,0.03161375504934938,0.009182351039724973,0.00699239301028598,0.016026225871712544
64,0-1-7-8,4,256,256,0.014159019587012595,66.21171436832486,0.032467793469379065,0.01912746589194433,0.029695399972752057,0.009182351039724973,0.008230381637829964,0.016026225871712544
65,0-1-4-5,4,260,260,0.01889918028017011,66.23061354860504,0.028266399901526695,0.017047846193284002,0.027475479763893418,0.008008567633655669,0.00616416496806238,0.013977587357594246
66,0-1-7-8,4,264,264,0.012037353166717623,66.24265090177175,0.028266399901526695,0.016688196480955028,0.02581093165612458,0.008008567633655669,0.007238905719724187,0.013977587357594246
67,0-1-4-5,4,268,268,0.016521497525838848,66.2591723992976,0.02459971225386254,0.014858334284170622,0.02387578460206896,0.006980487274479925,0.0054227095545300585,0.012183248633323984
68,0-1-7-8,4,272,272,0.010252527979125028,66.26942492727672,0.02459971225386254,0.014552548267530479,0.022431362415559875,0.006980487274479925,0.00635572958293551,0.012183248633323984
69,0-1-4-5,4,276,276,0.014429931849497115,66.28385485912621,0.021401923467032534,0.01294543599945335,0.02074536224466783,0.0060811336317421315,0.00476194221438675,0.010613580412766055
70,0-1-7-8,4,280,280,0.008747549615943036,66.29260240874216,0.021401923467032534,0.01268426969210512,0.019491873491631395,0.0060811336317421315,0.005571934204816387,0.010613580412766055
71,0-1-4-5,4,284,284,0.012593316575861638,66.30519572531801,0.01861475848630738,0.01127502280219875,0.018023625376983432,0.005295217288367071,0.0041753075324280076,0.009241897629053142
72,0-1-7-8,4,288,288,0.007475650361617483,66.31267137567963,0.01861475848630738,0.011051145583593033,0.016935765384829438,0.005295217288367071,0.00487850031294812,0.009241897629053142
73,0-1-4-5,4,292,292,0.01098303311881757,66.32365440879845,0.01618675869143489,0.009817071219511243,0.015657660196126244,0.0046090490215388675,0.003656141548475489,0.008044308081167628
74,0-1-7-8,4,296,296,0.006398374078078206,66.33005278287652,0.01618675869143489,0.009624592361398338,0.014713491672083023,0.0046090490215388675,0.004266623432577887,0.008044308081167628
75,0-1-4-5,4,300,300,0.009573042469128558,66.33962582534565,0.014072594183494165,0.008545164999563424,0.013601292408722543,0.004010431314642356,0.0031979163485971185,0.006999523086559378
76,0-1-7-8,4,304,304,0.005484026559501105,66.34510985190515,0.014072594183494165,0.008379292036063,0.012781794847796846,0.004010431314642356,0.003727916748189841,0.006999523086559378
77,0-1-4-5,4,308,308,0.010006823999617496,66.35511667590477,0.011996533678081378,0.007146498228614881,0.011814257141779194,0.003010976525290292,0.0027943984521101584,0.005255145406657391
78,0-1-7-8,4,312,312,0.0047062237261489715,66.35982289963091,0.0109649723570109,0.006882630937042363,0.010798371171759413,0.003254532846103225,0.0032545328460713563,0.005680231377880318
79,0-1-4-5,4,316,316,0.008148920060982336,66.3679718196919,0.010151654240658644,0.005920880735003052,0.009997411830937608,0.0024477966634348404,0.002439746093592987,0.004272211119626946
80,0-1-7-8,4,320,320,0.0040195381290021965,66.3719913578209,0.00909096458225374,0.005623062731712102,0.008952839545088409,0.0028366387943755565,0.0028366387943705718,0.004950868665165587
81,0-1-4-5,4,324,324,0.006586532308494966,66.37857789012939,0.008437758237394314,0.00487021741870497,0.008309558653721183,0.0021266152699669005,0.0021266152699439544,0.0037116438384110495
82,0-1-7-8,4,328,328,0.003407462477394782,66.38198535260679,0.007437385767346891,0.004577040771511758,0.007324386515279002,0.002465851247625678,0.00246585124759946,0.004303722313547809
83,0-1-4-5,4,332,332,0.0053015816384137104,66.38728693424521,0.006923019370575631,0.003984323012950234,0.006817835662445759,0.0018487419645077574,0.0018487419645012437,0.0032266634300448516
84,0-1-7-8,4,336,336,0.0028645809200071428,66.39015151516521,0.006024922999656027,0.0037163746048687754,0.005933385173904071,0.002135885011903577,0.002135885011895766,0.00372782259017157
85,0-1-4-5,4,340,340,0.0042581210555472605,66.39440963622076,0.005625275467948259,0.003246230132445148,0.005539809928563955,0.0016014301601938096,0.001601430160164341,0.0027950229036122214
86,0-1-7-8,4,344,344,0.0023883269138053782,66.39679796313456,0.004844092784330044,0.003012539885178922,0.004770496420746895,0.0018421986915471155,0.001842198691569763,0.0032152432643428597
87,0-1-4-5,4,348,348,0.0034167148587087052,66.40021467799326,0.004536469099099543,0.0026365183869543093,0.004467546697142666,0.0013812873563880633,0.0013812873563594508,0.0024108012285140035
88,0-1-7-8,4,352,352,0.0019757996245403785,66.40219047761781,0.003871685397129427,0.0024391873328524624,0.0038128634137848394,0.0015814193253643738,0.0015814193253760322,0.0027600974082275798
89,0-1-4-5,4,356,356,0.003442263648956623,66.40563274126677,0.003636467135781826,0.002127545188544155,0.003581218936233199,0.0011857940604151575,0.0011857940603903216,0.0020696010604837056
90,0-1-7-8,4,360,360,0.001798302750379926,66.40743104401714,0.003079711647042207,0.001962604824910947,0.0030329223915259718,0.0013508433855421236,0.0013508433855378144,0.0023576664756497223
91,0-1-4-5,4,364,364,0.0026340141771798676,66.41006505819432,0.002900718752955933,0.001729298925416142,0.002856648980184673,0.001012930328662665,0.0010129303286774416,0.0017678969328471794
92,0-1-7-8,4,368,368,0.0015649344130275193,66.41162999260735,0.00244008100876536,0.0015895868102049915,0.0024030097390834726,0.0011480926659541747,0.0011480926659359625,0.0020037997138899755
93,0-1-4-5,4,372,372,0.0020393857349744514,66.41366937834232,0.002304349725293598,0.0014066693526883114,0.0022693406279472583,0.0008609182935042972,0.0008609182935188642,0.0015025858812300896
94,0-1-7-8,4,376,376,0.0013239982604822567,66.41499337660281,0.0019268721188159853,0.0012897158188008402,0.0018975980022872818,0.0009709152684938468,0.000970915268482031,0.0016945668193102392
95,0-1-4-5,4,380,380,0.0015931060384907004,66.41658648264129,0.0018242105258588596,0.0011421558806401538,0.0017964961360092957,0.0007280733718121287,0.000728073371810467,0.001270727753421852
96,0-1-7-8,4,384,384,0.0010990734690285585,66.41768555611033,0.0015176240991739765,0.0010459469883194465,0.001494216816169569,0.0008170944313290252,0.0008170944313263817,0.0014260988126402196
97,0-1-4-5,4,388,388,0.001252666098302473,66.41893822220862,0.0014397659739793572,0.0009249495539190446,0.0014178923604362126,0.0006127362431206248,0.0006127362431271877,0.0010694264888755358
98,0-1-7-8,4,392,392,0.0009001378893591883,66.41983836009798,0.0012712138786523707,0.0008471039665782828,0.0011736656207830265,0.0006844264149889057,0.0006844264149847845,0.0011945494429177474
99,0-1-4-5,4,396,396,0.0009896082452334656,66.42082796834322,0.0011333454354955036,0.0007470199449646982,0.001116127164465297,0.0005132565353149022,0.0005132565352994334,0.0008958016448623596
100,0-1-7-8,4,400,400,0.0007298959643850113,66.4215578643076,0.001060052332418278,0.0006849101800255794,0.0009198648010908528,0.0005707363370989751,0.0005707363370888174,0.0009961228243149378
101,0-1-4-5,4,404,404,0.0007843363125409665,66.42234220062014,0.000890055798868917,0.0006017869149478792,0.0008765337230585146,0.00042800490514074366,0.0004280049051104129,0.0007470094809391982
102,0-1-7-8,4,408,408,0.0005873544709822831,66.42292955509112,0.0008802130478357999,0.0005527986078795133,0.0007195408975491091,0.00047391023033664675,0.0004739102303332743,0.00082712938782592
103,0-1-4-5,4,412,412,0.000622980729139506,66.42355253582025,0.0006975316104023731,0.0004836744885468338,0.0006869344588409376,0.0003553972360172795,0.0003553972359853219,0.0006202851920988905
104,0-1-7-8,4,416,416,0.00046981858079250447,66.42402235440105,0.0007279472422683351,0.0004453953603937381,0.0005618539720302351,0.00039192975597194114,0.00039192975596336055,0.0006840464678248281
105,0-1-4-5,4,420,420,0.0004954727020215436,66.42451782710307,0.0005652456115470627,0.0003879389031781623,0.0005373319874024673,0.0002939207890155797,0.00029392078902645835,0.0005129885508381449
106,0-1-7-8,4,424,424,0.00037398244219798745,66.42489180954527,0.0005997393270039907,0.0003582555978046436,0.00043802460666597653,0.00032290212148793166,0.0003229021215034322,0.0005635705181639139
107,0-1-4-5,4,428,428,0.0003943372734147273,66.42528614681869,0.0004604288169527848,0.0003105696950836315,0.0004195905902264485,0.00024215672815757424,0.0002421567281274406,0.00042264322122065323
108,0-1-7-8,4,432,432,0.0002965029339785903,66.42558264975267,0.0004923474412737865,0.0002876965326098611,0.0003409889916525799,0.0002650819060049681,0.00026508190599372483,0.0004626552047248822
109,0-1-4-5,4,436,436,0.00031391929730918645,66.42589656904998,0.000373931827319918,0.0002482052531719078,0.0003271359904459814,0.00019879655396042535,0.00019879655394561269,0.00034696544082279956
110,0-1-7-8,4,440,440,0.0002342809516951904,66.42613085000168,0.000402827633078868,0.00023067211211817007,0.00026509416292697097,0.00021688408035198755,0.0002168840803520311,0.0003785341297302125
111,0-1-4-5,4,444,444,0.00024987419710764767,66.4263807241988,0.0003028369161390177,0.0001980505538251715,0.0002546862729673194,0.000162651917763164,0.00016265191777620203,0.0002838811499650262
112,0-1-7-8,4,448,448,0.00018457979598500836,66.42656530399478,0.00032854306085684044,0.00018467011420195253,0.0002058364445360894,0.00017688896410092964,0.00017688896407719312,0.00030872948340032735
113,0-1-4-5,4,452,452,0.00019882385953563046,66.42676412785431,0.0002463917606819454,0.00015779763039195188,0.00019853073369802132,0.00013265837544276915,0.00013265837542064673,0.0002315325431823112
114,0-1-7-8,4,456,456,0.00014505519838719214,66.4269091830527,0.00026716076761993795,0.00014762481656756816,0.00015964137983814908,0.00014384048364054887,0.00014384048363780266,0.00025104900371886174
115,0-1-4-5,4,460,460,0.0001581170846837247,66.42706730013738,0.00020035893821906237,0.00012555149597091552,0.00015484600041304475,0.00010787410791518618,0.00010787410792545415,0.00018827583607716747
116,0-1-7-8,4,464,464,0.00011374030412909892,66.42718104044151,0.0002166392142660692,0.00011784250282790468,0.00012661934934499186,0.00011663946838136785,0.0001166394683664862,0.000203574276103069
117,0-1-4-5,4,468,468,0.00012565913312588556,66.42730669957464,0.00016247069157085167,9.976347725806597e-05,0.00012059998701374752,8.74749140262585e-05,8.747491401095431e-05,0.00015267252626571803
118,0-1-7-8,4,472,472,8.90085930760154e-05,66.42739570816772,0.00017520923422033658,9.393813937622937e-05,0.00010179403987820024,9.433339298338544e-05,9.433339300102261e-05,0.00016464283021377923
119,0-1-4-5,4,476,476,9.978663749618991e-05,66.42749549480521,0.00013140039211429003,7.917281964176819e-05,9.380249835544419e-05,7.074653172583787e-05,7.074653172622902e-05,0.0001234759912982497
120,0-1-7-8,4,480,480,6.952996527749746e-05,66.42756502477049,0.00014135105577228082,7.478187399911657e-05,8.16576888240661e-05,7.610400683036523e-05,7.61040068439911e-05,0.0001328265493150127
121,0-1-4-5,4,484,484,7.917444111962864e-05,66.42764419921161,0.00010600839943971474,6.275646855207498e-05,7.28688366393726e-05,5.707537410433032e-05,5.707537408738972e-05,9.961531999280737e-05
122,0-1-7-8,4,488,488,5.422593686182514e-05,66.42769842514848,0.0001137693143866404,5.9454061923384996e-05,6.537002498419042e-05,6.125388058886629e-05,6.125388059530223e-05,0.00010690818958991599
123,0-1-4-5,4,492,492,6.276420101228414e-05,66.4277611893495,8.532332132118518e-05,4.9686569279735614e-05,5.654125304488389e-05,4.593843945191362e-05,4.593843944888931e-05,8.017770216639519e-05
124,0-1-7-8,4,496,496,4.2227709839250687e-05,66.42780341705934,9.136769871260517e-05,4.720779474913641e-05,5.222967436679937e-05,4.919275582732789e-05,4.919275581727334e-05,8.585755573164988e-05
125,0-1-4-5,4,500,500,4.7028415717924146e-05,66.42785044547506,6.85230459716683e-05,3.935879472892283e-05,4.382458728002803e-05,3.68931012708987e-05,3.689310126020473e-05,6.439060884488867e-05
126,0-1-7-8,4,504,504,2.3777509592869095e-05,66.42787422298466,7.322427802505056e-05,3.85058484147273e-05,4.274055814335043e-05,3.9424262663497595e-05,3.94242626526875e-05,6.880831886491023e-05
127,0-1-4-5,4,508,508,3.625174921201685e-05,66.42791047473386,5.491616250643476e-05,3.2491752925126513e-05,4.274055814335043e-05,2.9567097467147597e-05,2.956709746371189e-05,5.160432010598015e-05
128,0-1-7-8,4,512,512,1.8470230542472422e-05,66.4279289449644,5.85681854740001e-05,3.1890546245173444e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
129,0-1-4-5,4,516,516,1.4136730764724772e-05,66.42794308169518,5.85681854740001e-05,3.0180740671551407e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
130,0-1-7-8,4,520,520,6.170945773461821e-06,66.42794925264094,5.85681854740001e-05,2.9649212051382313e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
131,0-1-4-5,4,524,524,9.994578954132939e-06,66.4279592472199,5.85681854740001e-05,2.8425837794669854e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
132,0-1-7-8,4,528,528,4.781431201145297e-06,66.4279640286511,5.85681854740001e-05,2.8088877857886192e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
133,0-1-4-5,4,532,532,7.904268716061754e-06,66.42797193291982,5.85681854740001e-05,2.7278989543802715e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
134,0-1-7-8,4,536,536,3.7011046288176056e-06,66.42797563402445,5.85681854740001e-05,2.7069556025107753e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
135,0-1-4-5,4,540,540,6.244355826217512e-06,66.42798187838028,5.85681854740001e-05,2.654317431308784e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
136,0-1-7-8,4,544,544,2.862188083235222e-06,66.42798474056836,5.85681854740001e-05,2.6414928729352756e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
137,0-1-4-5,4,548,548,4.9278176312266675e-06,66.42798966838599,5.85681854740001e-05,2.6077518127711855e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
138,0-1-7-8,4,552,552,2.2114754043862475e-06,66.4279918798614,5.85681854740001e-05,2.5999829801537927e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
139,0-1-4-5,4,556,556,3.884858173675309e-06,66.42799576471957,5.85681854740001e-05,2.5785746627976334e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
140,0-1-7-8,4,560,560,1.7072807558530684e-06,66.42799747200033,5.85681854740001e-05,2.5739043458516495e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
141,0-1-4-5,4,564,564,3.059580416004193e-06,66.42800053158075,5.85681854740001e-05,2.5604228223528198e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
142,0-1-7-8,4,568,568,1.2944166672726136e-06,66.42800182599741,5.85681854740001e-05,2.5576312194314143e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
143,0-1-4-5,4,572,572,2.7306665813962676e-07,66.42800209906407,5.85681854740001e-05,2.55751731530042e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
144,0-1-7-8,4,576,576,9.979891788971726e-07,66.42800309705325,5.85681854740001e-05,2.5558601606618545e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
145,0-1-4-5,4,580,580,0.0,66.42800309705325,5.85681854740001e-05,2.5558601606618545e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
146,0-1-7-8,4,584,584,0.0,66.42800309705325,5.85681854740001e-05,2.5558601606618545e-05,4.274055814335043e-05,3.1533360593660635e-05,3.1533360591140536e-05,5.503609665780118e-05
